detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1673656740000,1673658540000,1673917740000,1552.77,1565.89,-98.49416204589389
1681432920000,1681434720000,1681693920000,2103.22,2088.69,55.08454655242812
1692312240000,1692314040000,1692573240000,1711.8,1680.16,170.8346769482412
1693320180000,1693321980000,1693581180000,1720.59,1631.85,501.75331717608526
1710955920000,1710957720000,1711216920000,3312.78,3409.22,-305.1150151836206
1722823860000,1722825660000,1723084860000,2273.1,2455.45,-816.2084378161986
1722867240000,1722869040000,1723128240000,2434.26,2484.61,-220.83903937952275
1738552080000,1738553880000,1738813080000,2510.07,2814.34,-1226.1972693988603
1738596300000,1738598100000,1738857300000,2685.48,2691.8,-37.53396785677031
1740936960000,1740938760000,1741197960000,2482.63,2197.02,1136.4332099426817
1741109760000,1741111560000,1741370760000,2123.05,2176.64,-266.41986764324764
1744036020000,1744037820000,1744297020000,1567.25,1566.46,-8.959323656085193
1744219500000,1744221300000,1744480500000,1607.67,1633.58,-175.16491568543222
1752183780000,1752185580000,1752444780000,2962.25,2954.99,10.5083973331095
1760134620000,1760136420000,1760395620000,3874.89,4262.95,-1015.4735902180449
1769888640000,1769890440000,1770149640000,2370.19,2190.56,743.8717318020922
1770150720000,1770152520000,1770411720000,2306.14,2060.22,1052.3706453207533
1770340200000,1770342000000,1770601200000,1909.18,2076.0,-887.7782712997189
